transaction_id,transaction_date,customer_id,customer_age,customer_segment,country,payment_method,transaction_amount_usd,currency,exchange_rate,product_category,merchant_id,merchant_name,transaction_status,is_fraud,device_type,platform,session_duration_sec,chargeback_flag,discount_applied,net_revenue_usd,customer_lifetime_value
6542CA8B-F8EA-4E82,2024-05-10,CUST008203,33.0,SME,South Africa,Apple Pay,83.66,ZAR,0.054,Media & Entertainment,MER00144,White PLC,Declined,0,Mobile,Android,89.9,0,0.0349,80.74,347.77
D129C4AF-2E95-478A,2023-12-18,CUST014739,30.0,Corporate,South Africa,Bank Transfer,83.66,ZAR,0.054,Electronics,MER00007,"Odom, Hall and Jefferson",Completed,0,Mobile,Android,501.7,0,0.1812,68.5,154.45
97B45E37-C767-48F7,2024-03-04,CUST010706,39.0,Corporate,United States,Debit Card,1220.73,USD,1.0,travel,MER00237,Reyes Ltd,Completed,0,Mobile,Ussd,139.4,0,0.1131,1082.67,284.93
33BF03E6-743C-4684,2023-09-26,CUST001628,28.0,Corporate,United Kingdom,M-Pesa,2992.82,GBP,1.27,GROCERIES,MER00089,Obrien Inc,Completed,0,Mobile,Android,221.7,0,0.0864,2734.24,3094.0
D2E7DA62-27BC-4A99,2022-10-08,CUST011552,57.0,Premium,Kenya,Credit Card,83.66,KES,0.0075,Automotive,MER00285,Rios Group,Completed,0,Mobile,Ios,124.7,0,1.0,0.0,596.88
6CAAEC24-B693-4AB2,2023-12-19,CUST010412,47.0,Retail,Tanzania,M-pesa,83.66,TZS,0.0004,Electronics,MER00187,Smith Group,Failed,0,Desktop,Browser,297.3,0,0.0292,81.22,823.44
6795768C-9CE4-4F86,2024-11-22,CUST009165,54.0,SME,Kenya,Airtel Money,83.66,KES,0.0075,Financial Services,MER00016,Yu-Bell,Completed,0,Desktop,Web,1208.3,0,0.1785,68.73,2052.4
32CDCCDF-3048-4573,2022-08-10,CUST002664,45.0,Retail,France,Crypto Wallet,83.66,EUR,1.08,Travel & Hospitality,MER00141,Wilson-Odonnell,Completed,0,Desktop,Ios,412.1,0,0.0913,76.02,213.15
22B9351B-56AA-4002,2022-11-20,CUST012123,36.0,Premium,Nigeria,Credit Card,83.66,NGN,0.0013,Health & Beauty,MER00288,Cisneros LLC,Completed,0,Mobile,Android,121.5,0,0.2821,60.06,936.4
D0B418CF-7AC7-4391,2023-02-26,CUST012137,35.0,Small Business,Eg,M-Pesa,83.66,EGP,0.032,Fashion & Apparel,MER00149,"Meyers, Woods and Powell",Refunded,0,Mobile,Ios,398.9,0,0.0115,82.7,631.8
5AA853BF-3704-4D46,2023-04-25,CUST005856,35.0,Corporate,United Kingdom,Debit Card,576.9,GBP,1.27,Education,MER00034,Hayes and Sons,Failed,0,Mobile,Android,89.0,0,0.0341,557.23,76.87
50BA7354-637B-4B50,2024-03-10,CUST013496,34.0,Premium,India,M-pesa,83.66,INR,0.012,Home & Furniture,MER00255,West-Cordova,Completed,0,Mobile,Web,25.7,0,0.159,70.36,914.47
2EC5EB60-ABA7-4DC1,2022-11-27,CUST013754,37.0,Retail,Uganda,Debit Card,83.66,UGX,0.00027,Travel & Hospitality,MER00171,Jones-Hester,Refunded,0,Mobile,Web,152.9,0,0.0578,78.82,741.04
36032E71-145A-4362,2024-08-17,CUST003286,29.0,SME,United Kingdom,Credit Card,95.33,GBP,1.27,Electronics,MER00063,Gonzales-Jones,Pending,0,Desktop,Android,145.4,0,0.0656,89.08,4040.42
155DCD2D-2064-4AED,2023-08-21,CUST000053,39.0,Corporate,Ng,Paypal,83.66,NGN,0.0013,Health & Beauty,MER00169,Garcia-Johnson,Completed,0,Mobile,Web,385.0,0,0.1295,72.83,295.21
DA0A57EA-1180-4328,2022-01-22,CUST009334,40.0,Retail,Kenya,M-pesa,83.66,KES,0.0075,Health & Beauty,MER00195,"Luna, Mcclain and Smith",Completed,0,Tablet,Ussd,382.3,0,0.0416,80.18,1893.24
63BB4A98-594F-4A52,2024-05-16,CUST006094,48.0,Premium,United States,Mtn Momo,125.68,USD,1.0,Auto,MER00300,Sullivan Group,Completed,0,Mobile,Android,43.4,0,0.1145,111.29,233.82
6BC60F5E-A7BA-46FF,2024-08-27,CUST008836,36.0,SME,France,Mtn Momo,83.66,EUR,1.08,electronics,MER00002,Schultz Group,Completed,0,Mobile,Android,323.6,0,0.0903,76.11,650.05
095E6DD1-BED4-4B5C,2024-08-13,CUST009702,35.0,Premium,Kenya,Credit Card,83.66,KES,0.0075,Financial Services,MER00241,Dickerson-Young,Declined,0,Mobile,Ios,19.3,0,0.0254,81.54,1136.88
EB67E687-06A9-446F,2022-04-17,CUST006554,43.0,SME,France,M-Pesa,2292.75,EUR,1.08,groceries,MER00267,Martinez-Turner,Failed,0,Mobile,Android,167.5,0,0.1314,1991.48,271.25
8AFD36C2-63DB-4D87,2022-12-27,CUST013138,20.0,Premium,Za,Wire Transfer,83.66,ZAR,0.054,Health,MER00244,Mccormick LLC,Completed,0,Tablet,Ios,84.9,0,0.1599,70.28,239.11
F8BFA6FD-6182-41D4,2023-06-14,CUST000130,62.0,Corporate,United States,Mtn Mobile Money,162.31,USD,1.0,Home & Furniture,MER00297,Bowen Inc,Declined,0,Mobile,Android,44.5,0,0.3168,110.89,363.52
1F910DEB-2160-407E,2024-06-23,CUST003693,21.0,Corporate,United Kingdom,Paypal,644.51,GBP,1.27,Automotive,MER00130,Fox and Sons,Unknown,0,Mobile,Ios,1092.1,0,0.0469,614.28,2869.33
5A9A9A48-CA43-4133,2024-06-04,CUST014759,32.0,Premium,Ug,Bank Transfer,83.66,UGX,0.00027,Education,MER00019,Butler-Rodgers,Refunded,0,Tablet,Apple Ios,2063.4,0,0.0492,79.54,262.86
EE9F07AB-6CE0-4BAB,2022-03-23,CUST014682,31.0,Retail,India,M-Pesa,83.66,INR,0.012,Entertainment,MER00049,Gamble-Jensen,Completed,0,Mobile,Web,92.9,0,0.2221,65.08,667.48
175B5809-28C3-4C37,2024-12-01,CUST009040,22.0,Premium,Egypt,Airtel Money,83.66,EGP,0.032,health & beauty,MER00072,"Mann, Rodriguez and Dunn",Completed,0,Mobile,Apple Ios,732.6,0,0.0156,82.35,659.2
6CF14024-14A6-443B,2024-04-24,CUST007596,46.0,Retail,India,Debit Card,83.66,INR,0.012,Travel & Hospitality,MER00016,Yu-Bell,Completed,0,Mobile,Ios,847.2,0,0.1036,74.99,300.97
0E3A646D-F4EC-4B9C,2024-12-26,CUST008695,45.0,Corporate,South Africa,Bank Transfer,83.66,ZAR,0.054,automotive,MER00095,Griffith-Rivera,Failed,0,Mobile,Ios,123.1,0,0.0315,81.02,638.12
50C649A5-438E-4CE5,2023-08-16,CUST008662,43.0,Retail,Tanzania,M-Pesa,83.66,TZS,0.0004,Electronics,MER00073,Wright-Smith,Completed,0,Desktop,Android,364.8,0,0.1697,69.46,124.06
F5E72CA9-283D-4C83,2024-02-02,CUST008628,40.0,Basic,Kenya,Debit Card,83.66,KES,0.0075,Entertainment,MER00011,Ford-Hamilton,Completed,0,Mobile,Ios,209.7,0,0.3071,57.97,2107.21
6ADAB0EB-961A-4B20,2024-03-22,CUST005629,30.0,Retail,United States,M-Pesa,156.27,USD,1.0,Fashion & Apparel,MER00246,"Russell, Ryan and Valenzuela",Completed,0,Desktop,Android,198.3,0,0.531,73.29,251.37
99310408-E14F-43FC,2022-09-19,CUST000856,61.0,Retail,United Kingdom,Bank Transfer,85.15,GBP,1.27,Fashion & Apparel,MER00141,Wilson-Odonnell,Completed,0,Desktop,Android,130.3,0,0.2265,65.86,335.33
E3A32645-DEC1-477A,2024-06-20,CUST005556,26.0,Corp,Nigeria,Credit Card,83.66,NGN,0.0013,Entertainment,MER00125,"Smith, Delgado and Larsen",Completed,0,Mobile,Ussd,1384.6,0,0.4587,45.29,116.62
4118AABA-91A1-4D37,2023-10-23,CUST002663,20.0,SME,United States,M-Pesa,83.66,USD,1.0,Automotive,MER00094,Wilson-Cannon,Completed,0,Mobile,Ios,35.4,0,0.0207,81.93,1361.95
F2374719-394C-4E5E,2022-09-24,CUST001447,24.0,Corporate,Nigeria,Debitcard,83.66,NGN,0.0013,Home & Furniture,MER00261,"Walker, Fields and Soto",Completed,0,Mobile,Ios,221.1,0,0.0934,75.85,352.71
BF72A6A5-F985-4607,2023-06-12,CUST005605,44.0,Premium,Ghana,Paypal,83.66,GHS,0.072,Fashion & Apparel,MER00210,Rangel-Carroll,Completed,0,Mobile,Android,31.5,0,0.1212,73.52,1099.39
5EF2A693-42EB-40C9,2023-02-09,CUST011365,18.0,Small Business,South Africa,Credit Card,83.66,ZAR,0.054,Fashion & Apparel,MER00215,Clark Group,Completed,0,Mobile,Android,422.8,0,0.0491,79.55,667.48
4519BACD-721F-4A8C,2024-03-15,CUST014999,37.0,Basic,Tz,Credit Card,83.66,TZS,0.0004,Electronics,MER00108,Lewis-Oconnell,Completed,0,Mobile,Android,325.6,0,0.0682,77.95,230.23
32B46883-2EE3-4927,2022-06-26,CUST012902,50.0,Retail,South Africa,Wire Transfer,83.66,ZAR,0.054,Education,MER00168,Romero Inc,Failed,0,Mobile,Pos Terminal,129.7,0,0.0854,76.52,589.91
8D13D6D4-D817-4AF7,2023-09-04,CUST009806,29.0,Retail,Nigeria,Paypal,83.66,NGN,0.0013,Fashion & Apparel,MER00017,"Wright, Kelly and Young",Pending,0,Desktop,Web,113.5,0,0.3021,58.39,137.85
BEC3B6E0-B0B5-480F,2022-05-24,CUST014440,23.0,Retail,Nigeria,Banktransfer,83.66,NGN,0.0013,Education,MER00231,Michael-Lane,Completed,0,Mobile,Apple Ios,1013.6,0,0.3797,51.89,170.29
6E852DE5-D30D-4000,2023-04-20,CUST003459,47.0,SME,United Kingdom,Debit Card,83.66,GBP,1.27,Electronics,MER00133,Ramos-Smith,Pending,0,Mobile,Android,1157.4,0,0.2839,59.91,680.33
B89A6BB9-6945-4B16,2023-08-01,CUST000248,30.0,SME,Kenya,M-Pesa,83.66,KES,0.0075,Health & Beauty,MER00026,"Floyd, Trevino and Mahoney",Completed,0,Tablet,Android,39.3,0,0.567,36.22,303.69
D7490720-4117-4BF2,2024-09-01,CUST006291,36.0,Corporate,Kenya,Airtel Money,83.66,KES,0.0075,Groceries,MER00194,"Howard, Cummings and Rhodes",Completed,0,Mobile,Web,501.7,0,0.0252,81.55,497.84
A9D62B0A-24FB-4D29,2024-08-23,CUST014687,29.0,SME,South Africa,Paypal,83.66,ZAR,0.054,Groceries,MER00275,Nelson-Clark,Refunded,0,Desktop,Android,329.3,0,0.0579,78.82,380.19
DF8EB4CF-A227-419B,2022-11-12,CUST003375,34.0,Corporate,Tanzania,Bank Transfer,83.66,TZS,0.0004,Electronics,MER00001,Gibson-Walters,Completed,0,Mobile,Android,876.6,0,0.1442,71.6,88.31
CAFEADF8-2020-4AF7,2024-01-10,CUST008201,40.0,Corporate,Kenya,Debit Card,83.66,KES,0.0075,Electronics,MER00046,Steele Inc,Completed,0,Tablet,Ios,560.2,0,0.1498,71.13,6.66
A66CE747-136A-4C92,2022-02-04,CUST000416,38.0,Corporate,Germany,Credit Card,196.55,EUR,1.08,Finance,MER00128,Berry-Mcdonald,Unknown,0,Mobile,Android,2703.3,0,0.0654,183.7,270.92
D88FB59D-9076-4E04,2023-04-25,CUST001981,18.0,Corporate,Nigeria,Mtn Mobile Money,83.66,NGN,0.0013,Entertainment,MER00132,Deleon Group,Completed,0,Mobile,Ios,152.2,0,0.3542,54.03,207.27
3CD18130-69AF-4EFE,2022-02-15,CUST006439,32.0,Retail,India,Debit Card,83.66,INR,0.012,Automotive,MER00202,"Austin, Williams and Walton",Pending,0,Desktop,Web,438.9,0,0.1074,74.67,1219.75
0DC4C95E-EB58-4338,2022-05-26,CUST004059,34.0,Corporate,India,Bank Transfer,83.66,INR,0.012,Electronics,MER00079,White-Pham,Refunded,0,Desktop,Browser,170.2,0,0.1444,71.58,2109.88
C00BDCB7-D370-4413,2023-11-18,CUST000128,32.0,Retail,United Kingdom,Paypal,401.6,GBP,1.27,Health & Beauty,MER00172,Cooper-Mckenzie,Completed,0,Desktop,Web,243.1,0,0.2468,302.49,337.12
21E0FCF4-B959-48AB,2024-08-24,CUST009038,37.0,Basic,Nigeria,Airtel Money,83.66,NGN,0.0013,Groceries,MER00023,"Scott, Kelly and Elliott",Completed,0,Desktop,Android,637.0,0,0.0146,82.44,3348.71
A3DE35CF-D759-4AE3,2024-10-27,CUST006867,21.0,Retail,Nigeria,M-pesa,83.66,NGN,0.0013,Education,MER00291,"Mcfarland, Ramirez and Brown",Failed,0,Mobile,Android,1053.0,0,0.083,76.72,2474.41
0E2C0FD4-7EF9-49ED,2024-10-14,CUST009759,39.0,SME,Nigeria,Debit Card,83.66,NGN,0.0013,Entertainment,MER00192,"Howell, Martinez and Petersen",Completed,0,Mobile,Ussd,723.0,0,0.1894,67.81,571.35
504585EA-B4DE-457B,2022-06-21,CUST012946,56.0,Retail,Kenya,Bank Transfer,83.66,KES,0.0075,Groceries,MER00165,Beard Group,Pending,0,Mobile,Android,357.9,0,0.2903,59.37,1805.35
448E622B-7D39-4050,2024-09-16,CUST003643,32.0,SME,Kenya,Google Pay,83.66,KES,0.0075,home & furniture,MER00171,Jones-Hester,Completed,0,Mobile,Web,110.4,0,0.2142,65.74,202.77
DCC55DB4-7D0A-49C6,2022-10-23,CUST003685,40.0,Retail,Tanzania,Crypto,83.66,TZS,0.0004,Home & Furniture,MER00038,"Palmer, Williams and Hanna",Unknown,0,Mobile,Ussd,175.8,0,0.1159,73.96,667.48
548F3E27-63DB-46BC,2023-07-04,CUST011581,18.0,Basic,United States,M-pesa,83.66,USD,1.0,Groceries,MER00241,Dickerson-Young,Pending,0,Mobile,Web,398.5,0,0.0705,77.76,568.68
814CA5C3-B377-4B8E,2023-02-02,CUST001780,37.0,Retail,Gh,Credit Card,83.66,GHS,0.072,Financial Services,MER00053,Cantu-Ray,Completed,0,Mobile,Android,848.3,0,0.1653,69.83,289.77
B47AE42F-59E7-43DB,2023-08-22,CUST004536,19.0,Retail,South Africa,Credit Card,83.66,ZAR,0.054,Education,MER00209,"Friedman, Higgins and King",Completed,0,Desktop,Android,592.1,0,0.0785,77.09,667.48
EFFBC846-EB74-4A58,2023-09-25,CUST011456,30.0,Retail,South Africa,Bank Transfer,83.66,ZAR,0.054,Health & Beauty,MER00235,Elliott-Phillips,Completed,0,Mobile,Android,139.5,0,0.1058,74.81,667.48
0525B106-3F93-4B4F,2024-03-21,CUST009220,43.0,Retail,Nigeria,Debit Card,83.66,NGN,0.0013,Fashion & Apparel,MER00269,"Deleon, Smith and Luna",Completed,0,Mobile,Android,867.9,0,0.0353,80.71,404.99
58784A97-4514-4A92,2023-03-27,CUST007410,37.0,SME,Kenya,M-pesa,83.66,KES,0.0075,Health,MER00112,Jones and Sons,Completed,0,Mobile,Android,265.7,0,0.2893,59.46,2740.75
15046F5B-97A1-4FFB,2023-06-15,CUST013582,30.0,SME,Kenya,Apple Pay,83.66,KES,0.0075,Financial Services,MER00139,"Garcia, Gonzales and Barker",Completed,0,Mobile,Web,242.7,0,0.2455,63.12,217.93
10FBBEF8-FB73-41E6,2023-09-21,CUST000034,42.0,SME,Ke,Airtel Money,83.66,KES,0.0075,Automotive,MER00060,Reid-Richard,Completed,0,Mobile,Ios,398.3,0,0.2139,65.77,186.93
D46B0D4D-E827-4468,2024-12-12,CUST014198,26.0,SME,Gh,Bank Transfer,83.66,GHS,0.072,Groceries,MER00088,Gonzalez LLC,Completed,0,Mobile,Android,329.4,0,0.0827,76.74,391.64
3C5453F9-D19E-432D,2023-02-19,CUST008366,22.0,Corporate,United Kingdom,Credit Card,130.06,GBP,1.27,Automotive,MER00153,Mills and Sons,Completed,0,Tablet,Android,339.8,0,0.0,130.06,1014.34
7C769B5E-7F19-434C,2023-05-11,CUST005805,54.0,Corporate,Uganda,Paypal,83.66,UGX,0.00027,Home & Furniture,MER00100,"Gray, Gallegos and Ortiz",Completed,0,Tablet,Android,40.0,0,0.1115,74.33,2731.54
372F00A9-0A4D-4CD6,2022-02-17,CUST007758,38.0,Retail,Kenya,Bank Transfer,83.66,KES,0.0075,Electronics,MER00187,Smith Group,Completed,0,Mobile,Browser,102.9,0,0.0258,81.5,10733.92
52117125-AED5-4501,2023-12-22,CUST001868,33.0,Basic,United Kingdom,Paypal,83.66,GBP,1.27,Home & Furniture,MER00191,"Davis, Hutchinson and Bond",Completed,0,Mobile,Ios,269.5,0,0.438,47.02,2570.99
91145561-1999-4E52,2022-10-23,CUST011780,56.0,Small Business,Gh,Credit Card,83.66,GHS,0.072,Home & Furniture,MER00057,"Brewer, Meadows and Bell",Completed,0,Mobile,Ussd,3160.2,0,0.1578,70.46,242.07
544F5582-3CE8-4719,2022-07-24,CUST009018,18.0,Corporate,Nigeria,Airtel Money,83.66,NGN,0.0013,entertainment,MER00038,"Palmer, Williams and Hanna",Completed,0,Mobile,Web,289.7,0,0.4539,45.69,275.42
1A35AEE5-5C3E-4CAC,2022-11-21,CUST013120,31.0,Retail,Ghana,Paypal,83.66,GHS,0.072,Home & Furniture,MER00154,Fisher PLC,Completed,0,Desktop,Ios,160.3,0,0.0908,76.06,1187.28
24ECB56B-574B-470C,2024-05-12,CUST014909,44.0,Retail,United States,Paypal,83.66,USD,1.0,Electronics,MER00010,Boone-Gordon,Completed,0,Mobile,Android,336.2,0,0.0935,75.84,3129.13
BD3A1738-602F-43C1,2023-09-27,CUST000505,36.0,Corp,Nigeria,Credit Card,83.66,NGN,0.0013,Media & Entertainment,MER00086,"Pena, Anderson and Flores",Declined,0,Mobile,Ios,167.1,0,0.0166,82.27,304.67
643C4B5B-5032-4DFF,2023-02-21,CUST008547,37.0,Premium,Ghana,Google Pay,83.66,GHS,0.072,Health & Beauty,MER00156,Hunt-Jackson,Completed,0,Desktop,Ios,511.9,0,0.2843,59.88,733.28
C19790F6-F11F-43D0,2024-12-16,CUST010024,22.0,SME,Tanzania,Airtel Money,83.66,TZS,0.0004,FinServ,MER00005,Mcclure and Sons,Completed,0,Mobile,Android,116.6,0,0.1366,72.23,718.92
12993919-0FE7-4B3C,2023-01-02,CUST007618,48.0,Retail,France,Credit Card,536.49,EUR,1.08,fashion & apparel,MER00078,"Perez, Edwards and Carlson",Completed,0,Desktop,Apple Ios,1096.0,0,0.0667,500.71,3999.95
DD15D283-F870-4B72,2024-10-21,CUST000059,42.0,Retail,Ghana,Crypto Wallet,83.66,GHS,0.072,Education,MER00276,"Davis, Fernandez and Rivera",Unknown,0,Mobile,Android,102.3,0,0.2209,65.18,989.81
83D27DB7-7D6C-46AE,2023-03-11,CUST006368,18.0,Corporate,Egypt,Crypto Wallet,83.66,EGP,0.032,Auto,MER00122,Smith Ltd,Completed,0,Desktop,Ios,118.7,0,0.0673,78.03,42.02
33FDE437-4204-479E,2024-11-26,CUST003803,41.0,Retail,Ng,M-Pesa,83.66,NGN,0.0013,Automotive,MER00238,"Walker, Cabrera and Roberts",Completed,0,Mobile,Android,1823.3,0,0.4425,46.64,154.36
6171900A-77C6-4843,2023-05-06,CUST000221,40.0,Retail,India,Debit Card,83.66,INR,0.012,Entertainment,MER00142,Crawford and Sons,Unknown,0,Mobile,Ussd,126.5,0,0.2008,66.86,10695.63
97B20AC4-585C-4009,2022-10-26,CUST000840,32.0,Retail,Kenya,Googlepay,83.66,KES,0.0075,Home & Furniture,MER00239,Heath Ltd,Pending,0,Mobile,Ios,108.5,0,0.191,67.68,514.51
8E8D42E5-4F07-419E,2023-12-17,CUST008564,44.0,SME,Tanzania,Debit Card,83.66,TZS,0.0004,Groceries,MER00140,Landry Inc,Failed,0,Mobile,Android,199.1,0,0.0565,78.93,854.22
8F47ED39-F8AD-4AF2,2022-08-10,CUST014270,49.0,SME,Kenya,Crypto Wallet,83.66,KES,0.0075,Automotive,MER00046,Steele Inc,Completed,0,Mobile,Android,405.5,0,0.4031,49.94,243.86
6281DA6F-4277-4E5E,2023-01-17,CUST008846,21.0,Basic,United States,Credit Card,83.66,USD,1.0,Food & Groceries,MER00293,Nguyen and Sons,Refunded,0,Mobile,Web,118.6,0,0.2586,62.03,273.2
54064A75-97AC-4A67,2023-02-17,CUST004845,39.0,Retail,Tanzania,M-Pesa,83.66,TZS,0.0004,Entertainment,MER00300,Sullivan Group,Completed,0,Mobile,Ios,34.0,0,0.0967,75.57,2696.32
738F0403-DCB4-42FA,2023-12-19,CUST011444,25.0,Corporate,Ghana,Paypal,83.66,GHS,0.072,Automotive,MER00288,Cisneros LLC,Completed,0,Desktop,Point Of Sale,83.5,0,0.1177,73.81,1110.82
E1A340FE-6E3F-4832,2023-11-17,CUST014460,38.0,SME,South Africa,M-Pesa,83.66,ZAR,0.054,Entertainment,MER00035,Lopez-Crawford,Completed,0,Mobile,Web,257.7,0,0.1956,67.3,308.5
F1FE0DE2-50C5-4DDC,2024-03-06,CUST011743,22.0,Corporate,Nigeria,Mtn Mobile Money,83.66,NGN,0.0013,Automotive,MER00197,"Lamb, Haney and Brown",Completed,0,Mobile,Web,1901.9,0,0.0637,78.33,583.86
EC6237EC-ED0E-466C,2023-11-10,CUST007053,39.0,Retail,In,Bank Transfer,83.66,INR,0.012,Automotive,MER00266,Brown PLC,Completed,0,Mobile,Web,17.3,0,0.1358,72.3,2345.04
169525AA-B9D9-4B93,2023-03-09,CUST013314,40.0,Corporate,Ng,M-Pesa,83.66,NGN,0.0013,Automotive,MER00092,Butler-Gonzalez,Completed,0,Mobile,Android,380.8,0,0.1936,67.46,175.95
C1977C21-09C9-4BA4,2023-03-15,CUST006342,52.0,Corporate,United Kingdom,Bank Transfer,1188.9,GBP,1.27,Education,MER00247,Mccall-Diaz,Completed,0,Mobile,Android,273.1,0,0.1147,1052.53,580.33
7E9788C0-2F71-4596,2023-06-18,CUST010660,51.0,Premium,Tanzania,Banktransfer,83.66,TZS,0.0004,Automotive,MER00092,Butler-Gonzalez,Completed,0,Mobile,Android,126.9,0,0.028,81.32,161.7
22FF733A-030F-428D,2024-01-22,CUST014159,18.0,Basic,South Africa,Debit Card,83.66,ZAR,0.054,Health & Beauty,MER00085,"Woodward, Stevenson and Harvey",Pending,0,Mobile,Ussd,604.5,0,0.0707,77.75,2965.11
4901A9BF-CDAC-4B86,2024-03-12,CUST013047,43.0,Corp,Egypt,Airtel Money,83.66,EGP,0.032,automotive,MER00248,Long-Ross,Refunded,0,Desktop,Web,342.2,0,0.045,79.9,2796.48
BE2F578D-5934-459B,2023-10-27,CUST001098,46.0,Premium,Kenya,Paypal,83.66,KES,0.0075,Electronics,MER00072,"Mann, Rodriguez and Dunn",Completed,0,Mobile,Ios,325.9,0,0.0262,81.47,60.47
DF9CDD10-1B03-4245,2023-05-14,CUST014022,31.0,Premium,Egypt,Bank Transfer,83.66,EGP,0.032,Health & Beauty,MER00280,Morrow PLC,Completed,0,Mobile,Ussd,146.9,0,0.3188,56.99,221.94
EE5E939E-DD9F-482E,2023-12-06,CUST012240,32.0,Retail,Tanzania,Mtn Mobile Money,83.66,TZS,0.0004,Home & Furniture,MER00219,Harris PLC,Pending,0,Mobile,Android,52.0,0,0.053,79.23,415.15
DA16BB4E-618D-4F31,2023-07-15,CUST013300,53.0,Corporate,France,Debit Card,83.66,EUR,1.08,electronics,MER00210,Rangel-Carroll,Completed,0,Tablet,Android,392.4,0,0.2269,64.68,109.65
7B6CBD02-00A3-49E3,2022-12-02,CUST010386,18.0,SME,United States,Apple Pay,91.39,USD,1.0,Entertainment,MER00150,"Payne, Williams and Fritz",Refunded,0,Mobile,Android,1723.2,0,0.1691,75.94,565.44
BA664356-4CFA-465D,2022-02-11,CUST013323,32.0,Corporate,Tanzania,Credit Card,83.66,TZS,0.0004,Groceries,MER00154,Fisher PLC,Completed,0,Mobile,Android,670.1,0,1.0,0.0,3447.2
FAC2987D-FEB6-4334,2024-05-10,CUST009338,18.0,Retail,Tanzania,M-Pesa,83.66,TZS,0.0004,Health & Beauty,MER00216,Choi Ltd,Completed,0,Mobile,Web,223.4,0,0.1042,74.94,515.59
272DCEEB-953D-4F07,2023-04-27,CUST009661,18.0,SME,Gb,Paypal,83.66,GBP,1.27,electronics,MER00127,"Reese, Esparza and Cox",Completed,0,Mobile,Ussd,1642.0,0,0.0839,76.64,624.94
CB16BE81-5801-4CB7,2024-09-24,CUST013675,52.0,Corporate,South Africa,M-Pesa,83.66,ZAR,0.054,Home & Furniture,MER00172,Cooper-Mckenzie,Refunded,0,Mobile,Android,134.4,0,0.0846,76.58,514.18
4886CA10-4F41-457A,2023-08-11,CUST013393,37.0,SME,Tz,Paypal,83.66,TZS,0.0004,ELECTRONICS,MER00270,"Mitchell, Daniel and Lopez",Completed,0,Desktop,Ios,60.3,0,0.1063,74.77,1147.34
19ED3B0C-3CA7-4041,2024-09-26,CUST008945,26.0,Retail,Kenya,Credit Card,83.66,KES,0.0075,Automotive,MER00155,Rose LLC,Completed,0,Mobile,Ussd,160.4,0,0.3858,51.38,203.24
E8E11B84-4065-438C,2022-03-26,CUST008287,62.0,Premium,Ke,M-pesa,83.66,KES,0.0075,Travel & Hospitality,MER00276,"Davis, Fernandez and Rivera",Completed,0,Mobile,Android,206.0,0,0.0591,78.72,797.9
2B54EB94-C2E9-4271,2024-12-13,CUST011205,24.0,Retail,United States,Paypal,139.62,USD,1.0,Home & Furniture,MER00205,"Harris, Bowers and Hill",Refunded,0,Mobile,Web,186.8,0,0.0342,134.84,3424.37
1DDD717F-A9C8-4CDF,2023-07-22,CUST001479,36.0,Retail,Kenya,Credit Card,83.66,KES,0.0075,Travel & Hospitality,MER00264,Barnes Inc,Refunded,0,Mobile,Web,511.2,0,0.0461,79.8,229.3
121D868E-8B33-4FFF,2024-10-17,CUST010129,25.0,Retail,United Kingdom,Crypto Wallet,83.66,GBP,1.27,Auto,MER00083,Dickerson Ltd,Completed,0,Mobile,Ios,682.8,0,0.1869,68.02,811.89
51373E9E-B08C-4073,2022-12-28,CUST007912,41.0,Premium,South Africa,Creditcard,83.66,ZAR,0.054,ELECTRONICS,MER00006,Castillo Inc,Completed,0,Mobile,Ios,550.1,0,0.1074,74.67,1309.95
8C9B0724-8D3A-4B90,2023-12-24,CUST004025,21.0,Retail,South Africa,Debit Card,83.66,ZAR,0.054,Travel & Hospitality,MER00099,Chapman-Miranda,Completed,0,Desktop,Ios,211.8,0,1.0,0.0,294.6
EA0DD0FE-FD7B-428C,2024-06-19,CUST001517,45.0,Retail,Germany,Debit Card,83.66,EUR,1.08,Groceries,MER00012,"Cardenas, Adams and Mejia",Completed,0,Mobile,Android,1940.2,0,0.1387,72.06,4089.34
B7D99182-638B-4E99,2024-09-21,CUST014797,62.0,SME,United States,Debit Card,301.0,USD,1.0,Entertainment,MER00187,Smith Group,Completed,0,Mobile,Ios,52.5,0,0.0309,291.7,2213.31
60E256CF-F61E-4472,2022-01-26,CUST009454,36.0,Retail,France,Bank Transfer,83.66,EUR,1.08,Groceries,MER00137,Jackson LLC,Completed,0,Desktop,Ios,38.4,0,1.0,0.0,876.48
066B0237-8F10-4DD7,2022-04-09,CUST007868,19.0,SME,South Africa,Mtn Mobile Money,83.66,ZAR,0.054,Fashion & Apparel,MER00064,Ponce-Wright,Completed,0,Mobile,Android,1722.0,0,0.1487,71.22,1758.67
BC749C13-301B-45FB,2023-11-09,CUST008176,29.0,SME,Uganda,Credit Card,83.66,UGX,0.00027,Beauty,MER00123,Gonzales Ltd,Pending,0,Mobile,Android,953.0,0,0.118,73.79,2554.02
A2A783CF-FA8E-4655,2024-10-08,CUST011789,43.0,SME,Kenya,Credit Card,83.66,KES,0.0075,Fashion & Apparel,MER00266,Brown PLC,Pending,0,Desktop,Web,186.3,0,0.1542,70.76,4558.0
