transaction_id,transaction_date,customer_id,customer_age,customer_segment,country,payment_method,transaction_amount_usd,currency,exchange_rate,product_category,merchant_id,merchant_name,transaction_status,is_fraud,device_type,platform,session_duration_sec,chargeback_flag,discount_applied,net_revenue_usd,customer_lifetime_value
33BF03E6-743C-4684,2023-09-26,CUST001628,28,Corporate,United Kingdom,M-Pesa,2992.82,GBP,1.27,GROCERIES,MER00089,Obrien Inc,Completed,0,Mobile,Android,221.7,0,0.0864,2734.24,3094.0
D2E7DA62-27BC-4A99,08-Oct-2022,CUST011552,57,Premium,Kenya,Credit Card,0.31,KES,0.0075,Automotive,MER00285,Rios Group,Completed,0,Mobile,iOS,124.7,0,2.301633777766953,0.29,596.88
6CAAEC24-B693-4AB2,19/12/2023,CUST010412,47,Retail,Tanzania,Mpesa,0.06,TZS,0.0004,Electronics,MER00187,Smith Group,Failed,0,Desktop,Browser,297.3,0,0.0292,0.06,823.44
6795768C-9CE4-4F86,11-22-2024,CUST009165,54,SME,Kenya,Airtel Money,0.21,KES,0.0075,Financial Services,MER00016,Yu-Bell,Completed,0,Desktop,Web,1208.3,0,0.1785,0.17,2052.4
32CDCCDF-3048-4573,10-Aug-2022,CUST002664,45,Retail,France,Crypto Wallet,13.13,EUR,1.08,Travel & Hospitality,MER00141,Wilson-Odonnell,Completed,0,Desktop,iOS,412.1,0,0.0913,11.93,213.15
22B9351B-56AA-4002,2022/11/20,CUST012123,36,PREMIUM,Nigeria,CC,0.08,NGN,0.0013,Health & Beauty,MER00288,Cisneros LLC,Completed,0,Mobile,Android,121.5,0,0.2821,0.06,936.4
D0B418CF-7AC7-4391,2023-02-26,CUST012137,35,Small Business,EG,M-Pesa,58.84,EGP,0.032,Fashion & Apparel,MER00149,"Meyers, Woods and Powell",Refunded,0,Mobile,iOS,398.9,0,0.0115,58.16,631.8
5AA853BF-3704-4D46,2023-04-25,CUST005856,35,Corporate,United Kingdom,Debit Card,576.9,GBP,1.27,Education,MER00034,Hayes and Sons,Failed,0,Mobile,Android,89.0,0,0.0341,557.23,$76.87
50BA7354-637B-4B50,2024-03-10,CUST013496,34,Premium,India,Mpesa,6.68,INR,0.012,Home & Furniture,MER00255,West-Cordova,Completed,0,Mobile,Web,25.7,0,0.159,5.62,914.47
2EC5EB60-ABA7-4DC1,2022-11-27,CUST013754,37,Retail,Uganda,DC,0.03,UGX,0.00027,Travel & Hospitality,MER00171,Jones-Hester,Refunded,0,Mobile,Web,152.9,0,0.0578,0.03,741.04
36032E71-145A-4362,2024-08-17,CUST003286,29,Sme,United Kingdom,Credit Card,95.33,GBP,1.27,Electronics,MER00063,Gonzales-Jones,Pending,0,Desktop,Android,145.4,0,0.0656,89.08,4040.42
155DCD2D-2064-4AED,21/08/2023,CUST000053,39,Corporate,NG,PayPal,0.6,NGN,0.0013,Health & Beauty,MER00169,Garcia-Johnson,Completed,0,Mobile,Web,385.0,0,0.1295,0.52,295.21
DA0A57EA-1180-4328,2022-01-22,CUST009334,40,Retail,Kenya,mpesa,0.23,KES,0.0075,Health & Beauty,MER00195,"Luna, Mcclain and Smith",Completed,0,Tablet,USSD,382.3,0,0.0416,0.22,1893.24
63BB4A98-594F-4A52,2024/05/16,CUST006094,48,Premium,United States,MTN MoMo,125.68,USD,1.0,Auto,MER00300,Sullivan Group,Completed,0,Mobile,Android,43.4,0,0.1145,111.29,233.82
6BC60F5E-A7BA-46FF,2024-08-27,CUST008836,36,SME,France,MTN MoMo,8.69,EUR,1.08,electronics,MER00002,Schultz Group,Completed,0,Mobile,Android,323.6,0,0.0903,7.91,650.05
095E6DD1-BED4-4B5C,2024-08-13,CUST009702,35,Premium,Kenya,Credit Card,0.11,KES,0.0075,Financial Services,MER00241,Dickerson-Young,Declined,0,Mobile,iOS,19.3,0,0.0254,0.11,1136.88
EB67E687-06A9-446F,2022-04-17,CUST006554,43,Sme,France,M-Pesa,2292.75,EUR,,groceries,MER00267,Martinez-Turner,Failed,0,Mobile,Android,167.5,0,0.1314,1991.48,271.25
8AFD36C2-63DB-4D87,2022-12-27,CUST013138,20,Premium,ZA,Wire Transfer,15.46,ZAR,0.054,Health,MER00244,Mccormick LLC,Completed,0,Tablet,iOS,84.9,0,0.1599,12.99,239.11
F8BFA6FD-6182-41D4,14-Jun-2023,CUST000130,62,Corporate,United States,MTN Mobile Money,162.31,USD,1.0,Home & Furniture,MER00297,Bowen Inc,declined,0,Mobile,ANDROID,44.5,0,0.3168,110.89,363.52
1F910DEB-2160-407E,2024-06-23,CUST003693,21,CORPORATE,United Kingdom,PayPal,644.51,GBP,1.27,Automotive,MER00130,Fox and Sons,,0,Mobile,iOS,1092.1,0,0.0469,614.28,2869.33
5A9A9A48-CA43-4133,2024-06-04,CUST014759,32,Premium,UG,Bank Transfer,0.41,UGX,0.00027,Education,MER00019,Butler-Rodgers,Refunded,0,Tablet,Apple iOS,2063.4,0,0.0492,0.39,262.86
EE9F07AB-6CE0-4BAB,03-23-2022,CUST014682,31,retail,India,M-Pesa,2.14,INR,0.012,Entertainment,MER00049,Gamble-Jensen,Completed,0,Mobile,Web,92.9,0,0.2221,1.66,
175B5809-28C3-4C37,01-Dec-2024,CUST009040,22,Premium,Egypt,Airtel Money,1.8,EGP,0.032,health & beauty,MER00072,"Mann, Rodriguez and Dunn",Completed,0,Mobile,Apple iOS,732.6,0,0.0156,1.77,659.2
6CF14024-14A6-443B,2024-04-24,CUST007596,46,retail,India,Debit Card,,INR,0.012,Travel & Hospitality,MER00016,Yu-Bell,Completed,0,Mobile,iOS,847.2,0,0.1036,0.45,300.97
0E3A646D-F4EC-4B9C,2024-12-26,CUST008695,45,Corporate,South Africa,Bank Transfer,8.11,ZAR,0.054,automotive,MER00095,Griffith-Rivera,Failure,0,Mobile,ios,123.1,0,0.0315,7.85,638.12
50C649A5-438E-4CE5,2023-08-16,CUST008662,43,Retail,Tanzania,M-Pesa,0.0,TZS,0.0004,Electronics,MER00073,Wright-Smith,Completed,0,Desktop,Android,364.8,0,0.1697,0.0,124.06
F5E72CA9-283D-4C83,2024-02-02,CUST008628,40,Basic,Kenya,Debit Card,1.25,KES,0.0075,Entertainment,MER00011,Ford-Hamilton,Complete,0,Mobile,ios,209.7,0,0.3071,0.87,2107.21
6ADAB0EB-961A-4B20,03-22-2024,CUST005629,30,Retail,United States,M-Pesa,156.27,USD,1.0,Fashion & Apparel,MER00246,"Russell, Ryan and Valenzuela",completed,0,Desktop,Android,198.3,0,0.531,73.29,251.37
99310408-E14F-43FC,19-Sep-2022,CUST000856,61,Retail,United Kingdom,Bank Transfer,85.15,GBP,1.27,Fashion & Apparel,MER00141,Wilson-Odonnell,Completed,0,Desktop,android,130.3,0,0.2265,65.86,335.33
E3A32645-DEC1-477A,2024-06-20,CUST005556,26,Corp,Nigeria,Credit Card,1.11,NGN,0.0013,Entertainment,MER00125,"Smith, Delgado and Larsen",Completed,0,Mobile,USSD,1384.6,0,0.4587,0.6,116.62
4118AABA-91A1-4D37,2023-10-23,CUST002663,20,SME,USA,M-Pesa,,USD,1.0,Automotive,MER00094,Wilson-Cannon,Completed,0,Mobile,iOS,35.4,0,0.0207,101.18,1361.95
F2374719-394C-4E5E,24/09/2022,CUST001447,24,CORPORATE,Nigeria,DebitCard,1.29,NGN,0.0013,Home & Furniture,MER00261,"Walker, Fields and Soto",Completed,0,Mobile,iOS,221.1,0,0.0934,1.17,352.71
BF72A6A5-F985-4607,2023-06-12,CUST005605,44,Premium,Ghana,PayPal,22.33,GHS,0.072,Fashion & Apparel,MER00210,Rangel-Carroll,success,0,Mobile,Android,31.5,0,0.1212,19.62,1099.39
5EF2A693-42EB-40C9,2023/02/09,CUST011365,18,Small Business,South Africa,credit card,5.11,ZAR,0.054,Fashion & Apparel,MER00215,Clark Group,Completed,0,Mobile,Android,422.8,0,0.0491,4.86,
4519BACD-721F-4A8C,15/03/2024,CUST014999,37,Basic,TZ,Credit Card,0.03,TZS,0.0004,Electronics,MER00108,Lewis-Oconnell,Completed,0,Mobile,Android,325.6,0,0.0682,0.03,230.23
32B46883-2EE3-4927,26-Jun-2022,CUST012902,50,Retail,South Africa,Wire Transfer,2.07,ZAR,0.054,Education,MER00168,Romero Inc,Failed,0,Mobile,POS Terminal,129.7,0,0.0854,1.89,589.91
8D13D6D4-D817-4AF7,2023-09-04,CUST009806,29,Retail,Nigeria,PayPal,0.18,NGN,0.0013,Fashion & Apparel,MER00017,"Wright, Kelly and Young",Pending,0,Desktop,Web,113.5,0,0.3021,0.13,137.85
BEC3B6E0-B0B5-480F,2022-05-24,CUST014440,23,retail,Nigeria,BankTransfer,0.08,NGN,0.0013,Education,MER00231,Michael-Lane,Complete,0,Mobile,Apple iOS,1013.6,0,0.3797,0.05,170.29
6E852DE5-D30D-4000,2023-04-20,CUST003459,47,SME,United Kingdom,Debit Card,,GBP,1.27,Electronics,MER00133,Ramos-Smith,Pending,0,Mobile,Android,1157.4,0,0.2839,11.05,680.33
B89A6BB9-6945-4B16,08/01/2023,CUST000248,30,SME,Kenya,M-Pesa,1.3,KES,0.0075,Health & Beauty,MER00026,"Floyd, Trevino and Mahoney",Completed,0,Tablet,Android,39.3,0,0.567,0.56,303.69
D7490720-4117-4BF2,2024-09-01,CUST006291,36,Corporate,Kenya,Airtel Money,0.32,KES,0.0075,Groceries,MER00194,"Howard, Cummings and Rhodes",completed,0,Mobile,Web,501.7,0,0.0252,0.31,497.84
A9D62B0A-24FB-4D29,08-23-2024,CUST014687,29,SME,South Africa,PayPal,2.96,ZAR,,Groceries,MER00275,Nelson-Clark,Refunded,0,Desktop,Android,329.3,0,0.0579,2.79,380.19
DF8EB4CF-A227-419B,2022-11-12,CUST003375,34,Corporate,Tanzania,Bank Transfer,0.13,TZS,0.0004,Electronics,MER00001,Gibson-Walters,Completed,0,Mobile,Android,876.6,0,0.1442,0.11,88.31
CAFEADF8-2020-4AF7,2024/01/10,CUST008201,40,Corporate,Kenya,DC,22.29,KES,0.0075,Electronics,MER00046,Steele Inc,Completed,0,Tablet,iOS,560.2,0,0.1498,18.95,6.66
A66CE747-136A-4C92,2022-02-04,CUST000416,38,Corporate,Germany,CC,196.55,EUR,1.08,Finance,MER00128,Berry-Mcdonald,,0,Mobile,Android,2703.3,0,0.0654,183.7,270.92
D88FB59D-9076-4E04,25-Apr-2023,CUST001981,18,Corporate,Nigeria,MTN Mobile Money,1.45,NGN,0.0013,Entertainment,MER00132,Deleon Group,Completed,0,Mobile,iOS,152.2,0,0.3542,0.94,207.27
3CD18130-69AF-4EFE,2022-02-15,CUST006439,32,retail,India,Debit Card,0.42,INR,0.012,Automotive,MER00202,"Austin, Williams and Walton",Pending,0,Desktop,web,438.9,0,0.1074,0.37,1219.75
0DC4C95E-EB58-4338,2022-05-26,CUST004059,34,Corporate,India,Bank Transfer,0.79,INR,,Electronics,MER00079,White-Pham,Refunded,0,Desktop,Browser,170.2,0,0.1444,0.68,2109.88
C00BDCB7-D370-4413,2023-11-18,CUST000128,32,retail,United Kingdom,PayPal,401.6,GBP,1.27,Health & Beauty,MER00172,Cooper-Mckenzie,Completed,0,Desktop,Web,243.1,0,0.2468,302.49,337.12
21E0FCF4-B959-48AB,24-Aug-2024,CUST009038,37,Basic,Nigeria,Airtel Money,0.15,NGN,0.0013,Groceries,MER00023,"Scott, Kelly and Elliott",Completed,0,Desktop,Android,637.0,0,0.0146,0.15,3348.71
A3DE35CF-D759-4AE3,27/10/2024,CUST006867,21,Retail,Nigeria,MPESA,0.03,NGN,0.0013,Education,MER00291,"Mcfarland, Ramirez and Brown",Failed,0,Mobile,Android,1053.0,0,0.083,0.03,2474.41
0E2C0FD4-7EF9-49ED,2024-10-14,CUST009759,39,Sme,Nigeria,Debit Card,0.02,NGN,0.0013,Entertainment,MER00192,"Howell, Martinez and Petersen",Completed,0,Mobile,USSD,723.0,0,0.1894,0.02,571.35
504585EA-B4DE-457B,06-21-2022,CUST012946,56,Retail,Kenya,Bank Transfer,0.39,KES,0.0075,Groceries,MER00165,Beard Group,PENDING,0,Mobile,Android,357.9,0,0.2903,0.28,1805.35
448E622B-7D39-4050,2024-09-16,CUST003643,32,Sme,Kenya,Google Pay,0.41,KES,0.0075,home & furniture,MER00171,Jones-Hester,Completed,0,Mobile,Web,110.4,0,0.2142,0.32,202.77
DCC55DB4-7D0A-49C6,2022-10-23,CUST003685,40,Retail,Tanzania,Crypto,0.01,TZS,0.0004,Home & Furniture,MER00038,"Palmer, Williams and Hanna",,0,Mobile,USSD,175.8,0,0.1159,0.01,
548F3E27-63DB-46BC,07-04-2023,CUST011581,18,Basic,United States,MPESA,12.86,USD,1.0,Groceries,MER00241,Dickerson-Young,Pending,0,Mobile,Web,398.5,0,0.0705,11.95,568.68
814CA5C3-B377-4B8E,02/02/2023,CUST001780,37,Retail,GH,Credit Card,24.67,GHS,0.072,Financial Services,MER00053,Cantu-Ray,Completed,0,Mobile,Android,848.3,0,0.1653,20.59,289.77
B47AE42F-59E7-43DB,2023-08-22,CUST004536,19,Retail,South Africa,Credit Card,9.69,ZAR,0.054,Education,MER00209,"Friedman, Higgins and King",SUCCESS,0,Desktop,ANDROID,592.1,0,0.0785,8.93,
EFFBC846-EB74-4A58,2023-09-25,CUST011456,30,Retail,South Africa,Bank Transfer,7.1,ZAR,0.054,Health & Beauty,MER00235,Elliott-Phillips,Completed,0,Mobile,Android,139.5,0,0.1058,6.35,
0525B106-3F93-4B4F,2024-03-21,CUST009220,43,Retail,Nigeria,Debit Card,0.46,NGN,0.0013,Fashion & Apparel,MER00269,"Deleon, Smith and Luna",Completed,0,Mobile,Android,867.9,0,0.0353,0.44,404.99
58784A97-4514-4A92,2023-03-27,CUST007410,37,SME,Kenya,Mpesa,0.08,KES,,Health,MER00112,Jones and Sons,SUCCESS,0,Mobile,Android,265.7,0,0.2893,0.06,2740.75
15046F5B-97A1-4FFB,2023-06-15,CUST013582,30,SME,Kenya,Apple Pay,0.95,KES,0.0075,Financial Services,MER00139,"Garcia, Gonzales and Barker",Completed,0,Mobile,Web,242.7,0,0.2455,0.72,217.93
10FBBEF8-FB73-41E6,2023-09-21,CUST000034,42,SME,KE,airtel money,0.34,KES,0.0075,Automotive,MER00060,Reid-Richard,SUCCESS,0,Mobile,iOS,398.3,0,0.2139,0.27,186.93
D46B0D4D-E827-4468,2024-12-12,CUST014198,26,SME,GH,Bank Transfer,,GHS,0.072,Groceries,MER00088,Gonzalez LLC,Completed,0,Mobile,Android,329.4,0,0.0827,0.93,391.64
3C5453F9-D19E-432D,19/02/2023,CUST008366,22,CORPORATE,United Kingdom,Credit Card,130.06,GBP,1.27,Automotive,MER00153,Mills and Sons,Completed,0,Tablet,Android,339.8,0,,94.74,1014.34
7C769B5E-7F19-434C,2023-05-11,CUST005805,54,Corporate,Uganda,Paypal,,UGX,0.00027,Home & Furniture,MER00100,"Gray, Gallegos and Ortiz",SUCCESS,0,Tablet,Android,40.0,0,0.1115,0.34,2731.54
372F00A9-0A4D-4CD6,17/02/2022,CUST007758,38,Retail,Kenya,Bank Transfer,0.28,KES,0.0075,Electronics,MER00187,Smith Group,Completed,0,Mobile,Browser,102.9,0,0.0258,0.27,10733.92
52117125-AED5-4501,2023-12-22,CUST001868,33,Basic,United Kingdom,PayPal,51.52,GBP,1.27,Home & Furniture,MER00191,"Davis, Hutchinson and Bond",Completed,0,Mobile,iOS,269.5,0,0.438,28.95,2570.99
91145561-1999-4E52,10-23-2022,CUST011780,56,Small Business,GH,Credit Card,18.82,GHS,0.072,Home & Furniture,MER00057,"Brewer, Meadows and Bell",SUCCESS,0,Mobile,USSD,3160.2,0,0.1578,15.85,242.07
544F5582-3CE8-4719,24-Jul-2022,CUST009018,18,Corporate,Nigeria,Airtel Money,0.57,NGN,0.0013,entertainment,MER00038,"Palmer, Williams and Hanna",success,0,Mobile,Web,289.7,0,0.4539,0.31,275.42
1A35AEE5-5C3E-4CAC,11-21-2022,CUST013120,31,retail,Ghana,PAYPAL,,GHS,0.072,Home & Furniture,MER00154,Fisher PLC,Completed,0,Desktop,iOS,160.3,0,0.0908,4.74,1187.28
24ECB56B-574B-470C,05/12/2024,CUST014909,44,Retail,United States,PayPal,35.52,USD,1.0,Electronics,MER00010,Boone-Gordon,Completed,0,Mobile,android,336.2,0,0.0935,32.2,3129.13
BD3A1738-602F-43C1,27/09/2023,CUST000505,36,Corp,Nigeria,Credit Card,0.82,NGN,0.0013,Media & Entertainment,MER00086,"Pena, Anderson and Flores",Declined,0,Mobile,iOS,167.1,0,0.0166,0.81,304.67
643C4B5B-5032-4DFF,2023-02-21,CUST008547,37,Premium,Ghana,google pay,15.97,GHS,,Health & Beauty,MER00156,Hunt-Jackson,Completed,0,Desktop,iOS,511.9,0,0.2843,11.43,733.28
C19790F6-F11F-43D0,2024-12-16,CUST010024,22,sme,Tanzania,Airtel Money,0.25,TZS,0.0004,FinServ,MER00005,Mcclure and Sons,Completed,0,Mobile,Android,116.6,0,0.1366,0.22,718.92
12993919-0FE7-4B3C,02-Jan-2023,CUST007618,48,Retail,France,Credit Card,536.49,EUR,1.08,fashion & apparel,MER00078,"Perez, Edwards and Carlson",Completed,0,Desktop,Apple iOS,1096.0,0,0.0667,500.71,3999.95
DD15D283-F870-4B72,21/10/2024,CUST000059,42,Retail,Ghana,Crypto Wallet,2.95,GHS,,Education,MER00276,"Davis, Fernandez and Rivera",,0,Mobile,Android,102.3,0,0.2209,2.3,989.81
83D27DB7-7D6C-46AE,03-11-2023,CUST006368,18,Corporate,Egypt,Crypto Wallet,18.85,EGP,0.032,Auto,MER00122,Smith Ltd,Completed,0,Desktop,iOS,118.7,0,0.0673,17.58,42.02
33FDE437-4204-479E,2024/11/26,CUST003803,41,Retail,NG,M-Pesa,0.73,NGN,0.0013,Automotive,MER00238,"Walker, Cabrera and Roberts",Completed,0,Mobile,Android,1823.3,0,0.4425,0.41,154.36
6171900A-77C6-4843,06-May-2023,CUST000221,40,Retail,India,DC,7.91,INR,0.012,Entertainment,MER00142,Crawford and Sons,,0,Mobile,USSD,126.5,0,0.2008,6.32,10695.63
97B20AC4-585C-4009,2022-10-26,CUST000840,32,RETAIL,Kenya,GooglePay,0.06,KES,,Home & Furniture,MER00239,Heath Ltd,Pending,0,Mobile,iOS,108.5,0,0.191,0.05,514.51
8E8D42E5-4F07-419E,2023-12-17,CUST008564,44,SME,Tanzania,DC,0.02,TZS,0.0004,Groceries,MER00140,Landry Inc,failed,0,Mobile,ANDROID,199.1,0,0.0565,0.02,854.22
8F47ED39-F8AD-4AF2,2022-08-10,CUST014270,49,SME,Kenya,Crypto Wallet,,KES,0.0075,Automotive,MER00046,Steele Inc,Completed,0,Mobile,Android,405.5,0,0.4031,1.89,243.86
6281DA6F-4277-4E5E,2023-01-17,CUST008846,21,Basic,United States,Credit Card,59.49,USD,1.0,Food & Groceries,MER00293,Nguyen and Sons,Refunded,0,Mobile,Web,118.6,0,0.2586,44.11,273.2
54064A75-97AC-4A67,02-17-2023,CUST004845,39,Retail,Tanzania,M-Pesa,0.02,TZS,0.0004,Entertainment,MER00300,Sullivan Group,Completed,0,Mobile,iOS,34.0,0,0.0967,0.02,2696.32
738F0403-DCB4-42FA,19/12/2023,CUST011444,25,Corporate,Ghana,PAYPAL,22.15,GHS,0.072,Automotive,MER00288,Cisneros LLC,Completed,0,Desktop,Point of Sale,83.5,0,0.1177,19.54,1110.82
E1A340FE-6E3F-4832,2023/11/17,CUST014460,38,SME,South Africa,M-Pesa,1.08,ZAR,0.054,Entertainment,MER00035,Lopez-Crawford,Completed,0,Mobile,Web,257.7,0,0.1956,0.87,308.5
F1FE0DE2-50C5-4DDC,03/06/2024,CUST011743,22,corporate,Nigeria,MTN Mobile Money,2.28,NGN,0.0013,Automotive,MER00197,"Lamb, Haney and Brown",Completed,0,Mobile,Web,1901.9,0,0.0637,2.13,583.86
EC6237EC-ED0E-466C,10-Nov-2023,CUST007053,39,Retail,IN,Bank Transfer,0.76,INR,0.012,Automotive,MER00266,Brown PLC,Completed,0,Mobile,Web,17.3,0,0.1358,0.66,2345.04
169525AA-B9D9-4B93,03/09/2023,CUST013314,40,Corporate,NG,M-Pesa,0.12,NGN,0.0013,Automotive,MER00092,Butler-Gonzalez,Completed,0,Mobile,ANDROID,380.8,0,0.1936,0.1,175.95
C1977C21-09C9-4BA4,2023-03-15,CUST006342,52,Corporate,United Kingdom,Bank Transfer,1188.9,GBP,1.27,Education,MER00247,Mccall-Diaz,Completed,0,Mobile,Android,273.1,0,0.1147,1052.53,580.33
7E9788C0-2F71-4596,18/06/2023,CUST010660,51,premium,Tanzania,BankTransfer,0.08,TZS,0.0004,Automotive,MER00092,Butler-Gonzalez,Completed,0,Mobile,Android,126.9,0,0.028,0.08,161.7
22FF733A-030F-428D,2024-01-22,CUST014159,18,Basic,South Africa,Debit Card,2.47,ZAR,0.054,Health & Beauty,MER00085,"Woodward, Stevenson and Harvey",Pending,0,Mobile,ussd,604.5,0,0.0707,2.3,2965.11
4901A9BF-CDAC-4B86,12-Mar-2024,CUST013047,43,Corp,Egypt,Airtel Money,28.0,EGP,0.032,automotive,MER00248,Long-Ross,Refunded,0,Desktop,Web,342.2,0,0.045,26.74,2796.48
BE2F578D-5934-459B,2023-10-27,CUST001098,46,Premium,Kenya,paypal,7.33,KES,0.0075,Electronics,MER00072,"Mann, Rodriguez and Dunn",Completed,0,Mobile,IOS,325.9,0,0.0262,7.14,60.47
DF9CDD10-1B03-4245,2023-05-14,CUST014022,31,Premium,Egypt,Bank Transfer,1.64,EGP,0.032,Health & Beauty,MER00280,Morrow PLC,Completed,0,Mobile,USSD,146.9,0,0.3188,1.12,221.94
EE5E939E-DD9F-482E,2023-12-06,CUST012240,32,Retail,Tanzania,MTN Mobile Money,0.01,TZS,0.0004,Home & Furniture,MER00219,Harris PLC,Pending,0,Mobile,Android,52.0,0,0.053,0.01,415.15
DA16BB4E-618D-4F31,15/07/2023,CUST013300,53,Corporate,France,Debit Card,15.99,EUR,1.08,electronics,MER00210,Rangel-Carroll,Completed,0,Tablet,Android,392.4,0,0.2269,12.36,109.65
7B6CBD02-00A3-49E3,12/02/2022,CUST010386,18,sme,United States,Apple Pay,91.39,USD,1.0,Entertainment,MER00150,"Payne, Williams and Fritz",Refunded,0,Mobile,Android,1723.2,0,0.1691,75.94,565.44
BA664356-4CFA-465D,2022-02-11,CUST013323,32,Corporate,Tanzania,Credit Card,0.06,TZS,0.0004,Groceries,MER00154,Fisher PLC,Completed,0,Mobile,android,670.1,0,1.1032361559028037,0.05,3447.2
FAC2987D-FEB6-4334,10-May-2024,CUST009338,18,Retail,Tanzania,M-Pesa,0.03,TZS,0.0004,Health & Beauty,MER00216,Choi Ltd,Completed,0,Mobile,Web,223.4,0,0.1042,0.03,515.59
272DCEEB-953D-4F07,2023-04-27,CUST009661,18,SME,GB,PayPal,12.9,GBP,1.27,electronics,MER00127,"Reese, Esparza and Cox",success,0,Mobile,USSD,1642.0,0,0.0839,11.82,624.94
CB16BE81-5801-4CB7,2024-09-24,CUST013675,52,Corporate,South Africa,M-Pesa,4.26,ZAR,0.054,Home & Furniture,MER00172,Cooper-Mckenzie,Refunded,0,Mobile,Android,134.4,0,0.0846,3.9,514.18
4886CA10-4F41-457A,2023-08-11,CUST013393,37,SME,TZ,PayPal,0.03,TZS,0.0004,ELECTRONICS,MER00270,"Mitchell, Daniel and Lopez",Completed,0,Desktop,iOS,60.3,0,0.1063,0.03,1147.34
19ED3B0C-3CA7-4041,2024-09-26,CUST008945,26,Retail,Kenya,Credit Card,1.17,KES,0.0075,Automotive,MER00155,Rose LLC,completed,0,Mobile,USSD,160.4,0,0.3858,0.72,203.24
E8E11B84-4065-438C,2022-03-26,CUST008287,62,Premium,KE,mpesa,0.41,KES,0.0075,Travel & Hospitality,MER00276,"Davis, Fernandez and Rivera",Completed,0,Mobile,ANDROID,206.0,0,0.0591,0.39,797.9
2B54EB94-C2E9-4271,13-Dec-2024,CUST011205,24,Retail,United States,PayPal,139.62,USD,1.0,Home & Furniture,MER00205,"Harris, Bowers and Hill",Refunded,0,Mobile,Web,186.8,0,0.0342,134.84,3424.37
1DDD717F-A9C8-4CDF,2023-07-22,CUST001479,36,Retail,Kenya,Credit Card,2.63,KES,0.0075,Travel & Hospitality,MER00264,Barnes Inc,REFUNDED,0,Mobile,Web,511.2,0,0.0461,2.51,229.3
121D868E-8B33-4FFF,17-Oct-2024,CUST010129,25,Retail,United Kingdom,Crypto Wallet,30.52,GBP,,Auto,MER00083,Dickerson Ltd,Completed,0,Mobile,iOS,682.8,0,0.1869,24.82,811.89
51373E9E-B08C-4073,2022/12/28,CUST007912,41,Premium,South Africa,CreditCard,9.26,ZAR,0.054,ELECTRONICS,MER00006,Castillo Inc,Complete,0,Mobile,iOS,550.1,0,0.1074,8.27,1309.95
8C9B0724-8D3A-4B90,24/12/2023,CUST004025,21,retail,South Africa,Debit Card,2.26,ZAR,0.054,Travel & Hospitality,MER00099,Chapman-Miranda,Completed,0,Desktop,iOS,211.8,0,2.473618515307547,1.43,294.6
EA0DD0FE-FD7B-428C,2024-06-19,CUST001517,45,retail,Germany,debit card,,EUR,1.08,Groceries,MER00012,"Cardenas, Adams and Mejia",Completed,0,Mobile,Android,1940.2,0,0.1387,40.6,4089.34
B7D99182-638B-4E99,21/09/2024,CUST014797,62,SME,USA,Debit Card,301.0,USD,1.0,Entertainment,MER00187,Smith Group,Completed,0,Mobile,iOS,52.5,0,0.0309,291.7,2213.31
60E256CF-F61E-4472,2022-01-26,CUST009454,36,Retail,France,Bank Transfer,25.53,EUR,1.08,Groceries,MER00137,Jackson LLC,Completed,0,Desktop,ios,38.4,0,2.239900032197695,21.82,876.48
066B0237-8F10-4DD7,2022-04-09,CUST007868,19,SME,South Africa,MTN Mobile Money,4.63,ZAR,0.054,Fashion & Apparel,MER00064,Ponce-Wright,success,0,Mobile,Android,1722.0,0,0.1487,3.94,1758.67
BC749C13-301B-45FB,2023-11-09,CUST008176,29,SME,Uganda,Credit Card,0.05,UGX,0.00027,Beauty,MER00123,Gonzales Ltd,PENDING,0,Mobile,Android,953.0,0,0.118,0.04,2554.02
A2A783CF-FA8E-4655,08-Oct-2024,CUST011789,43,SME,Kenya,Credit Card,0.12,KES,0.0075,Fashion & Apparel,MER00266,Brown PLC,Pending,0,Desktop,Web,186.3,0,0.1542,0.1,4558.0
7855BBFB-0B69-41B1,2023-08-13,CUST009242,26,Retail,Nigeria,M-PESA,0.45,NGN,0.0013,Fashion & Apparel,MER00176,"Morse, Carroll and Byrd",Failed,0,Tablet,Web,227.8,0,0.4543,0.25,$614.93
16EBF4B3-413B-4EBD,26-Jun-2022,CUST008437,64,SME,South Africa,Apple Pay,17.83,ZAR,0.054,Home & Furniture,MER00020,"Ross, Kerr and Ramirez",Completed,0,Mobile,USSD,1333.9,0,0.1258,15.59,803.65
3D99DA56-EAAA-489C,2023-06-09,CUST010787,27,SME,United Kingdom,Airtel Money,230.67,GBP,1.27,ELECTRONICS,MER00284,Carson-Lopez,Completed,0,Mobile,iOS,152.6,0,0.1409,198.17,2365.9
838A087B-270C-4A66,06-21-2022,CUST007811,40,retail,Kenya,ApplePay,0.24,KES,0.0075,Financial Services,MER00295,Kerr Inc,success,0,Mobile,Android,197.5,0,0.0856,0.22,1329.4
6804F1FD-3038-4375,2024-01-20,CUST002447,22,CORPORATE,Kenya,Debit Card,1.31,KES,0.0075,Media & Entertainment,MER00131,Garrett-Anthony,Pending,0,Tablet,Android,88.0,0,0.3754,0.82,946.78
B60C785F-FD6F-41A8,16/07/2023,CUST002843,29,Retail,ZA,PayPal,8.29,ZAR,0.054,Fashion & Apparel,MER00065,Shaw PLC,Complete,0,Desktop,Android,77.2,0,0.1924,6.7,3914.02
